y1,y2,y3,y4,gen,race,income
100,100,100,99,1,1,53.403717790457
95,100,100,100,1,0,52.104940458478
0,100,100,100,0,1,53.273541287214
100,100,100,95,1,0,51.4983234326425
97,98,80,0,1,0,52.1199749598145
0,0,0,0,1,0,46.5328026289687
75,50,0,0,1,1,49.058515537995
0,0,0,0,1,0,52.0087448371235
100,100,0,100,0,0,54.7046094326725
50,50,5,50,0,1,49.1728669290629
99,90,80,75,0,0,50.5028708160435
75,0,0,0,0,0,46.5923925820845
100,0,1,0,0,1,37.8143087097606
0,90,0,0,0,0,45.651199571012
0,100,0,87,0,0,47.3410863300188
90,0,0,0,0,0,49.5337210511747
50,75,50,100,1,0,47.4791486189414
75,50,50,50,0,0,53.0365304686765
0,0,98,0,1,0,47.6677994495714
85,98,98,98,0,0,48.0193555888112
99,45,0,40,0,0,52.0765103701645
99,95,90,90,0,1,45.3237766516032
0,0,0,10,0,0,42.1666929169239
90,99,99,90,0,0,47.9878765491886
50,100,0,100,1,0,42.2652197478152
85,60,100,75,0,0,54.2062384125285
100,99,70,100,0,0,51.877051319618
80,50,100,50,0,0,57.641758033723
99,0,100,99,1,0,48.7363701027046
100,50,100,100,1,0,50.8754220229835
90,95,80,75,1,1,50.083637526737
99,90,80,90,1,0,45.1296020595363
75,100,96,100,0,0,49.7009395482017
10,100,100,0,0,0,53.846046491483
0,0,0,90,0,0,39.0682931182512
75,0,0,100,0,0,52.300560379143
50,50,10,50,1,0,50.6799636245895
0,0,100,100,0,0,45.5926339041006
1,0,5,99,0,1,48.4987820083729
80,1,0,75,1,1,32.2993632972765
0,0,0,0,0,1,37.3873070830979
0,80,100,50,0,1,48.364153550503
0,25,2,3,0,1,39.0572348468242
100,0,100,50,1,1,46.8216224625987
75,0,0,0,1,1,38.1873378835114
100,80,0,100,0,1,36.8683052736685
5,0,75,2,1,1,41.0614118039071
5,0,100,0,0,1,46.1211757303087
0,0,100,0,0,1,49.7714220483434
50,100,1,75,0,1,50.311625862396
0,50,100,50,0,1,51.2008768496815
45,0,0,50,1,1,45.811087995851
100,0,0,0,1,1,45.7431745041866
0,0,50,0,1,1,47.0373147819265
0,0,100,0,1,1,41.1538295837583
50,75,70,0,1,1,48.6334357660386
0,0,90,10,1,1,38.0892724254154
25,50,25,0,0,1,42.3134056679224
75,100,100,95,1,1,43.3500006409787
50,1,90,5,1,1,44.0095235818349
100,100,100,100,1,1,52.8613329342085
100,25,0,0,0,1,47.7401646150192
1,10,0,0,0,1,47.9479487865535
95,100,100,100,1,0,50.9893694918765
0,0,0,50,1,1,51.1263613819815
90,99,0,0,1,0,52.290209151267
20,90,85,10,1,0,49.0601966543161
99,50,50,90,0,0,48.7108839876742
100,50,95,75,1,0,51.6033030513335
95,75,75,75,1,0,49.7522270366313
75,0,50,50,1,0,52.52410731802
75,50,50,50,1,0,51.167022880493
100,0,0,100,0,0,46.8658628091322
90,25,25,25,0,0,51.8714915970375
100,100,100,100,1,1,51.3275236493485
100,100,96,99,1,0,49.2497464351798
10,0,100,99,0,1,50.293147870075
0,99,0,0,1,1,45.7654451853419
50,100,99,100,1,1,44.7773917057949
0,0,0,0,1,1,46.1682544504172
0,100,50,1,0,0,39.6505430704989
90,100,95,99,0,1,50.417744393118
100,100,100,100,1,0,47.3195936795775
80,50,80,75,0,0,53.854807565503
100,90,50,100,1,1,50.6878610836795
75,25,80,85,1,0,52.2051179251505
100,0,100,40,0,0,43.2243927916596
85,99,98,100,1,0,50.9682134762345
30,95,0,0,1,1,41.2451906755663
95,95,98,95,1,0,52.4774960885505
99,95,99,99,1,0,46.3258330741589
75,10,50,60,0,0,52.9743218804555
90,90,90,85,1,0,50.1479409292235
50,0,100,100,0,1,44.9683088248524
0,0,0,0,0,1,46.4902425324547
70,0,100,5,0,1,53.9591002330705
0,0,75,100,1,1,48.0845225297924
95,100,100,99,1,1,46.9469732953088
90,100,75,25,0,0,52.7599578570625
95,99,95,99,0,0,48.9277367784642
0,0,0,99,0,0,49.328113252019
98,90,100,100,1,0,46.9263941548555
95,70,90,50,1,0,51.293468099816
90,50,50,50,0,0,52.345698770054
55,95,85,85,1,0,42.0051247435073
100,90,98,95,0,0,51.6078485061755
90,50,40,50,0,0,47.0521319118098
5,10,25,50,0,0,40.2248623986273
0,99,100,100,1,0,50.985815112438
50,100,50,100,1,0,51.8606746649275
50,80,75,99,1,0,53.132075702677
95,99,1,99,1,0,48.5815076227351
0,45,20,50,0,0,52.9031290818335
0,100,70,0,1,0,51.7360739545245
75,100,50,99,1,0,50.3106341366745
10,80,10,50,0,0,49.3270294945085
0,100,99,100,1,0,49.6268779117769
80,100,100,100,1,1,48.4929678768234
100,99,95,50,1,0,50.9791884619095
95,89,95,99,0,0,52.6327673339105
0,0,99,0,1,0,47.6028325916784
90,95,99,100,0,1,49.7438207955566
4,0,0,0,0,0,51.764721059847
99,100,100,100,0,0,48.8852907381644
50,75,75,50,1,0,53.4659437618815
0,0,50,50,0,0,53.943719106411
75,100,99,100,0,0,51.757673450259
100,99,0,100,0,0,51.0880939760575
75,75,90,90,0,0,49.1633155096752
100,100,100,100,1,0,48.720687628231
50,40,85,75,1,0,51.340321021809
97,100,80,95,0,0,56.999288629638
75,100,0,0,1,0,49.2842027936997
60,100,90,50,0,0,44.4866945052052
75,75,100,100,0,0,49.9021023397566
10,75,30,0,0,0,38.5554312458033
100,100,100,100,1,0,48.7601852606734
0,0,0,99,1,0,50.57396132303
80,1,69,75,0,0,47.7157640884529
90,100,100,100,1,0,44.284385034294
50,50,0,10,0,0,47.5648602973198
75,88,98,85,0,0,49.9170356059181
100,50,80,96,0,0,47.0896758052917
95,98,98,85,1,0,50.362803831293
0,0,60,0,0,0,52.274083700756
100,30,50,100,0,1,51.1959278031415
75,75,90,65,0,1,47.0348704230322
65,75,100,70,0,0,57.111004314881
100,100,100,0,1,1,50.250435586674
99,100,99,89,1,0,50.4020094695395
85,85,75,80,0,0,44.6555242771881
90,99,99,99,1,1,52.00980069306
35,98,15,0,0,0,52.672726475062
50,75,75,50,0,0,49.6767667299386
100,100,100,0,0,0,53.94293887935
0,0,50,0,1,0,48.2734171492331
90,100,85,95,0,0,51.7611369292525
0,0,100,0,0,0,52.325465545569
85,99,90,99,0,0,50.590217329889
98,50,50,100,1,0,51.6661114563915
100,0,100,80,0,0,49.6511641876647
40,0,100,0,1,1,37.9104990432547
100,9,0,100,0,1,44.895907051594
50,100,100,100,1,1,51.642891336144
100,1,25,0,1,1,45.3546565070527
50,0,0,0,0,1,47.6814809578621
50,0,0,33,0,1,50.642322340006
0,0,5,100,1,1,38.0739714391984
1,0,0,100,0,1,45.0167781336046
100,100,100,100,0,1,44.2228008141343
100,0,50,0,1,1,37.7984135528667
100,0,50,100,0,1,45.7176787292564
60,90,50,10,0,1,26.2499188362283
3,100,0,100,0,1,50.0697901730385
0,0,50,0,0,1,46.9514318864728
99,99,99,100,0,1,53.145093226876
0,0,100,0,1,1,36.7704176563314
100,99,99,99,0,1,47.3734525363421
0,50,100,100,1,1,50.885499740601
90,100,90,100,0,1,47.3684674690814
90,100,100,90,1,1,45.0760827689884
100,100,99,100,0,0,51.386382804932
0,0,100,100,1,0,46.5117672194119
98,99,90,99,0,0,48.5547135908579
100,98,80,60,0,0,50.992862282457
99,100,100,100,0,0,48.4829519544259
80,20,75,65,0,0,45.9365656637659
65,50,75,35,0,0,54.3123395609035
0,0,100,100,0,0,47.7596385333271
100,100,100,100,0,0,48.6740363481287
0,100,75,75,1,0,48.0634596097821
80,99,78,99,0,0,49.0203399602663
90,100,100,75,0,0,53.8572834907535
99,95,90,100,0,0,46.4439955465548
50,99,50,99,1,0,42.7532561487337
99,90,90,99,1,0,43.7401122433071
97,90,100,100,0,0,48.108779863147
95,50,80,90,0,0,51.8201421777285
80,90,40,80,0,1,40.0988881660827
100,10,25,0,1,0,40.627954083031
50,60,90,80,1,0,49.0856026259103
100,90,50,100,1,0,45.0383815485778
36,70,50,50,1,0,42.4114145452878
99,50,50,20,0,0,52.1501948191575
100,100,0,6,0,0,44.2500984244163
0,0,0,50,0,0,53.735669497991
90,100,100,90,0,0,48.3278834692708
100,90,90,90,0,0,48.8745528527804
100,0,0,0,0,0,50.047032866705
0,100,100,100,1,0,52.622787568465
99,50,90,90,1,0,40.6912936425609
100,100,99,100,0,0,47.7001156780967
2,99,50,50,1,0,53.5825796522725
80,100,100,100,1,0,51.1483450313505
75,65,90,100,0,0,50.9689677863525
1,100,100,100,1,0,52.674984424103
75,90,100,90,1,0,50.4339644854495
50,50,100,0,1,0,44.9123495983075
100,90,0,0,1,0,54.4689852561705
100,50,100,25,0,0,53.2205656573645
75,80,95,75,0,0,51.683902718163
20,25,30,50,0,0,53.2891297789
85,100,95,99,0,0,48.6095737569237
50,100,90,95,1,0,53.4464998051815
99,100,99,99,0,0,48.4501222450497
85,50,97,80,0,0,51.784906458019
75,92,100,99,1,0,45.0590101627292
100,75,100,100,0,0,46.9133710057598
30,75,90,50,0,0,49.211953879919
99,99,0,50,0,0,46.0821818574124
50,30,90,100,1,0,50.3826580935795
90,80,50,70,0,0,49.4304776221616
0,98,0,100,1,0,46.6652541139183
10,100,99,75,0,0,51.5098702875635
73,100,100,100,0,0,44.7217507682693
0,85,80,90,1,0,44.5398212101474
75,75,90,99,0,0,51.104972351752
50,10,0,0,0,0,50.0555774325795
99,0,90,90,0,0,46.4973575206519
10,10,1,0,0,0,55.988674495546
25,50,10,10,0,0,52.717915190479
0,75,80,75,1,0,52.101905006704
40,95,50,100,1,0,45.2530543796872
10,50,85,85,0,0,49.4814537552874
0,0,0,100,1,0,53.0502821099615
0,75,0,0,1,0,50.9200214374865
50,100,100,100,1,0,47.0883061999736
0,40,60,100,1,0,52.948014935178
50,100,98,90,1,0,51.226237624475
0,0,50,50,1,0,53.5104483451855
100,100,0,0,1,0,44.6028150837912
95,100,100,50,0,0,51.5918728979365
90,50,50,75,1,0,49.0690940596127
3,0,0,0,0,0,50.172561402217
99,100,50,0,0,0,45.7933388799306
90,80,80,70,1,0,48.2998958011486
90,100,100,100,0,1,49.1939457392082
80,50,65,96,1,1,49.5287196642118
0,89,10,50,0,0,53.7501363164245
0,100,50,0,1,1,41.2992018305644
75,1,0,0,1,1,48.3611059437205
100,75,100,40,1,0,53.8261231386875
95,99,100,99,1,0,41.0417615489356
85,50,80,80,0,0,48.6569065755993
90,100,100,100,0,0,52.3669106871375
90,80,100,100,0,0,52.5058595620865
75,100,99,90,1,0,54.281972781049
50,0,25,50,0,0,50.5457099250965
0,0,0,10,0,0,48.7967438249796
50,30,25,25,0,0,51.828049310278
99,0,85,0,1,0,49.8047275057824
100,100,100,100,1,0,50.325294042216
50,100,100,100,0,0,54.8819095242625
80,85,95,50,0,0,49.4095723475239
100,100,0,0,1,1,37.2079685217678
0,100,75,50,0,1,50.4862565247455
100,85,100,100,0,1,44.5043660569803
0,100,76,0,0,1,49.0755780704804
100,99,0,0,1,1,50.3121221478155
100,99,75,0,0,1,48.4700651393593
50,90,90,50,0,0,48.8397904110775
10,0,100,100,1,0,47.0551412565389
95,0,100,0,0,0,51.994824007627
100,0,100,0,0,1,56.581142594669
100,75,50,75,1,1,50.125282038215
100,100,100,50,1,0,46.8155225365922
100,100,99,100,1,0,42.2947776615796
25,90,50,50,0,0,51.524389004994
0,0,50,50,0,0,48.2462203141185
100,75,99,0,1,0,50.1586943241505
85,95,80,80,0,0,50.439258940178
0,90,0,100,0,0,51.632977505688
25,0,99,0,0,0,50.964018934613
0,0,100,100,1,0,44.9697044397438
50,0,60,100,1,0,52.400099079621
0,0,0,54,0,0,45.9149276317173
65,0,50,100,0,0,49.9326994175323
99,98,0,1,1,0,44.6796207604521
0,99,0,3,1,0,44.8209159684802
5,10,100,50,1,1,44.9763927036905
5,5,6,0,1,1,48.5758316329878
100,25,32,50,0,0,49.722733145525
75,90,100,0,1,1,40.2336743834597
0,0,100,0,1,1,42.6155449336358
0,0,100,0,0,1,42.9636095679835
50,0,34,50,0,1,46.5839309947884
0,0,0,100,0,1,44.3691449387301
56,90,6,99,0,1,42.1561601671883
10,0,100,0,1,1,41.2295611736173
90,99,50,50,0,1,37.2734878990731
100,100,0,95,0,0,47.3792593554635
99,75,95,90,0,0,47.6641781332694
100,100,95,100,1,0,52.223427589395
100,100,100,50,1,0,49.8282553811574
0,0,0,100,1,1,45.3793186994742
0,99,80,100,1,0,50.1273035014845
100,100,100,99,0,0,53.7915030030105
50,0,30,50,0,0,53.563389262631
0,20,0,0,1,0,52.491035991076
90,90,90,80,0,0,47.1518316598554
40,20,50,35,1,1,49.1535266392553
100,100,0,0,1,1,43.2883687604961
1,95,5,0,0,1,49.4495963670347
0,0,0,0,1,1,43.8312186512464
90,100,100,100,1,1,41.1120012742867
40,75,85,100,1,0,54.8529469309695
75,99,99,70,1,0,47.6986223901491
50,0,30,10,0,0,51.235821144611
10,0,100,100,0,0,51.208533323096
30,0,0,0,1,0,45.925821509941
25,30,50,90,1,0,48.4612625480928
99,67,95,99,0,0,50.3751936774815
0,100,100,60,1,0,50.6713856821215
50,75,100,100,1,0,46.7757278866622
0,0,75,0,0,0,49.1576998521657
0,0,98,100,1,0,51.452205605409
80,50,40,50,1,0,48.3338235226044
0,80,100,90,0,0,50.155133600977
88,90,100,100,0,0,48.9719006535904
100,4,0,0,1,0,53.025848984488
90,75,50,0,0,0,52.9994816414695
99,99,85,90,1,0,50.183868682644
80,90,95,90,1,0,44.8632611621855
100,85,95,50,0,1,53.325183638717
100,50,100,100,1,0,51.4906694982545
50,50,100,50,1,0,48.5963922943526
45,50,80,80,0,0,51.189100642478
100,75,0,80,0,0,50.040343534036
99,99,95,50,1,0,37.9988878845075
75,100,75,80,0,0,52.6309598094685
100,100,100,100,0,0,51.4227429019225
25,50,50,95,0,0,49.3284861491262
0,100,0,100,1,0,43.7872218851232
25,60,100,0,0,1,44.5828740077434
25,85,75,75,1,1,48.5503015157212
5,15,0,10,0,1,54.070615584818
25,50,25,2,1,1,42.0106062709884
45,0,5,3,0,1,42.1970244195652
100,50,50,90,0,1,50.906054157656
100,100,100,50,0,1,46.8251553985226
95,0,100,0,1,1,51.2693593865275
90,100,0,40,1,1,42.7187904151993
100,99,100,45,1,1,47.7408784366187
100,50,50,75,0,1,47.4404456818828
85,99,75,0,1,1,45.8355625803245
75,50,75,98,1,1,51.816726420118
80,100,100,90,0,1,48.2511046330504
0,0,100,100,0,1,46.594563908479
0,100,75,75,0,0,53.006021433743
50,50,80,70,0,0,51.418262169191
75,30,30,50,0,0,45.4808323879548
100,50,99,99,1,0,51.7612994444975
75,90,0,100,0,0,51.267283229069
50,99,100,100,1,0,46.163762853886
25,0,25,0,0,0,50.7431423146075
95,70,75,50,1,0,52.077997477158
50,5,100,100,0,0,47.6389250071462
50,100,50,90,1,0,49.7737085121671
60,70,80,50,1,0,46.3387533377716
90,100,99,90,1,0,56.821717175823
90,100,100,50,1,0,52.2626890358725
25,99,99,100,1,0,33.4397134439841
75,0,100,0,1,0,51.1420579824245
90,1,90,100,1,1,51.321423257826
75,50,0,50,1,0,50.299551805884
30,50,99,50,0,0,52.18911788172
1,100,95,0,1,0,44.8677187449549
100,80,25,10,0,1,45.8039247676894
99,98,89,85,1,1,47.9633088545342
99,75,0,50,0,1,50.8989962364135
50,0,0,30,1,1,47.3819227244197
50,100,25,50,0,0,53.47372821996
50,30,50,50,1,0,48.5134954296039
0,1,0,0,1,0,47.246105069082
50,0,0,0,1,0,46.2249353819458
80,0,0,75,0,1,43.3195930308086
0,100,100,90,0,1,52.4793114942685
0,1,100,100,1,1,52.5156652300765
99,50,50,100,1,1,48.9800420131511
99,100,1,5,0,1,51.3262264182045
90,90,89,85,0,0,45.4803199093743
60,75,40,20,0,1,50.7984775473405
95,90,99,99,1,1,57.518207333458
85,0,80,80,0,1,51.186943503111
5,0,0,0,1,1,37.9244775819466
0,0,0,0,0,0,52.323096161314
0,0,0,0,1,0,46.8041976736663
0,100,100,70,0,0,45.1087211162294
75,100,100,100,1,0,49.1293307718308
10,0,0,0,1,0,33.6158732253683
88,100,100,100,0,0,46.8313443517328
0,0,20,50,0,1,49.9524068484497
100,100,100,100,1,0,47.3143545488122
75,50,50,0,1,0,50.689402215539
0,100,0,0,1,0,40.3631997439827
10,0,60,40,1,0,43.4236205462977
0,0,0,0,1,1,46.8956584756938
75,85,85,50,1,0,48.6953331487105
99,50,0,50,1,0,45.6806301149284
25,80,50,10,1,0,49.7497772231021
75,77,0,0,0,1,51.58857682544
100,0,0,0,0,1,47.2130298768573
99,88,95,95,0,1,44.1878223766387
50,100,99,100,1,0,54.11302582962
0,100,100,0,0,0,49.1480070768219
100,80,99,50,0,1,52.3209821112125
100,0,0,0,0,1,49.3517460915512
100,50,0,0,0,1,44.6175543177471
75,40,40,0,1,1,40.9363970372733
0,50,1,1,0,1,46.5709425504417
0,0,0,0,0,0,52.0375510091645
99,100,0,50,0,1,49.8839974101606
2,0,98,0,0,1,45.8870865974151
80,70,40,64,0,1,46.3818757850016
99,100,0,100,1,1,41.48535848439
93,100,100,100,1,1,40.9217067484756
50,0,50,75,1,1,53.157593630835
40,100,100,70,0,1,43.3906001495756
0,100,75,50,0,0,53.3959425612385
50,100,5,2,1,0,47.3398243398112
100,100,0,100,1,0,45.8999529625068
100,100,0,100,1,0,46.6876438799709
100,100,90,90,0,0,50.973523986174
50,100,75,100,0,1,51.2175468229755
0,19,0,0,0,1,44.6602423362631
40,50,50,75,1,0,42.3654819327854
0,100,0,0,1,1,45.6406625474967
20,75,0,50,0,1,46.918250051635
80,100,99,80,1,0,49.5433232780523
75,5,50,70,1,0,46.873171648636
100,100,100,100,0,1,48.5304763201054
40,90,100,99,1,0,48.4300842781971
50,50,50,0,0,0,48.2088026110786
90,80,100,90,1,0,52.0221369517385
0,50,50,0,1,0,50.0494132079905
10,15,45,50,1,1,39.540104294269
50,0,0,50,0,1,48.3001955142103
100,100,100,100,1,1,38.7256513645303
0,50,0,0,1,1,46.2826460953318
5,100,100,1,1,1,38.5141362731828
100,75,100,100,1,0,44.3357937117725
100,90,0,0,1,0,45.1884888441051
99,100,100,100,1,0,51.565128935996
50,65,75,60,1,0,43.8263636285682
0,0,0,4,0,1,42.6921782753946
67,75,65,33,0,0,48.7087978265007
99,99,95,78,0,0,48.6185062401307
100,100,100,100,0,0,48.9084261139529
90,75,75,100,0,0,50.7621875833545
99,100,60,35,1,1,50.8578803724985
95,80,100,90,0,0,51.651435044794
80,95,75,50,1,0,52.3481868794425
90,100,50,0,0,0,52.4397624835705
50,100,100,100,0,0,51.827035040565
80,80,85,70,1,0,45.8404791418172
75,25,0,80,1,0,51.4068706808595
5,100,100,99,0,0,52.273660077653
50,50,100,99,0,0,39.9827041578968
0,70,70,80,1,0,50.911665058028
50,90,15,30,1,0,47.9531450779815
100,100,95,80,0,0,55.428090544559
0,50,50,50,0,0,50.669923099562
40,40,45,65,1,0,48.9664519809539
75,50,75,50,0,0,51.8718738144875
100,99,50,100,1,0,52.5703394741165
95,90,99,0,1,0,54.1392166861435
0,100,100,0,0,0,48.5883372743774
75,50,99,100,0,0,49.8860061917257
70,50,50,50,0,0,53.1879681489385
100,99,100,100,1,0,50.4365912019925
50,65,50,50,0,0,56.6311138503835
10,100,100,40,0,0,47.14228227688
99,75,100,100,0,0,47.6884212410824
0,0,0,0,1,0,53.4698583817335
80,0,95,95,0,1,51.176154298463
90,70,90,100,0,1,53.261925927822
90,0,90,50,0,0,38.3872158423823
0,0,0,45,1,1,51.9303325857575
95,100,100,99,0,0,53.490295590667
0,100,50,100,0,0,48.480509908411
15,100,50,60,0,0,50.2252003819385
75,99,50,0,1,0,50.488157394813
50,100,100,100,1,0,46.8121820136457
100,0,100,90,1,0,45.685850797272
50,80,90,75,1,0,44.3831062536822
100,99,99,98,1,0,48.5468756896057
80,60,85,10,0,0,44.3446227107582
0,0,0,0,0,0,56.6260507484845
100,100,100,100,1,0,52.159564864245
95,90,75,75,0,0,49.5568672277636
85,95,75,0,1,0,41.3018391489309
65,0,80,60,1,0,46.0778174627041
0,80,90,60,0,0,51.3058871948605
0,60,80,90,1,0,54.9878339216615
100,75,100,70,0,1,50.1155518356715
50,0,100,100,1,1,53.488479248302
50,0,50,85,0,1,52.59270661741
100,100,90,90,1,0,45.9448579045748
50,99,50,100,0,0,50.1748209141275
99,100,95,100,0,0,50.294588251854
100,100,100,100,1,0,39.8839288342327
100,100,100,100,1,0,46.787971675878
90,100,100,100,1,0,46.6145110694487
80,75,85,75,0,0,50.126639309093
99,50,75,100,1,0,47.8981115830963
75,100,0,0,0,0,54.5528061406465
90,50,0,100,0,0,53.434852811671
99,100,100,100,1,0,49.1025107067203
90,100,50,75,0,0,50.162666350124
50,100,99,100,1,0,38.1890063711138
5,100,23,100,0,0,49.5634516050068
100,0,75,95,1,0,51.32695651769
90,5,0,3,0,0,45.8133363111573
95,90,75,99,0,0,48.8488051746228
1,100,0,75,1,0,52.163740144751
100,45,75,80,1,0,45.434113744224
100,99,50,12,0,0,54.4077861016575
100,100,100,100,1,0,40.1937388035579
100,100,100,100,1,1,45.5566230263346
1,100,1,100,0,0,51.407914019837
0,100,50,0,0,1,49.998202756757
0,0,98,100,0,1,49.242481319732
0,50,100,75,1,0,50.3486015664395
100,100,100,90,0,0,46.0673583810241
50,100,0,100,1,0,49.0201430818968
50,100,100,100,0,0,50.1319860186575
50,25,0,50,0,0,54.310696999673
90,50,100,95,1,0,48.0462333511572
50,90,100,100,1,0,41.7300010487632
100,70,100,100,0,0,48.0784737787277
100,90,100,99,0,0,49.9299829241287
0,79,100,20,0,0,52.9344833445175
100,0,100,100,1,0,44.5853831997518
0,0,99,99,0,0,53.129505410597
0,100,0,100,1,0,47.117948974041
99,99,99,100,1,0,50.4891725916895
95,100,100,100,0,0,45.6628740841582
100,0,0,100,0,0,57.4174265703465
0,25,25,50,0,0,50.159849641365
75,75,50,100,0,0,45.2540316353976
100,100,50,90,0,0,51.9109000707995
80,100,40,0,0,1,37.2448391140969
50,75,65,59,0,0,41.4179714016489
100,80,70,70,0,0,45.4156178637585
0,89,100,100,0,1,52.7584367468775
99,100,100,100,1,1,52.1216781467465
99,0,90,85,1,0,46.1050831927105
0,0,99,100,1,0,46.2975317743632
0,0,0,0,1,0,45.6007642448743
90,90,100,90,0,0,54.406044606383
0,99,100,100,1,0,49.4623969204125
80,97,100,100,0,0,52.9431025382775
99,0,90,0,0,0,52.087322176179
25,75,75,100,1,1,45.681754716076
100,100,100,100,1,0,46.7429758647376
100,0,0,0,1,0,46.9795056010708
99,0,0,0,1,0,40.0485503612779
0,100,100,100,1,1,52.3187107075575
0,0,5,100,0,1,44.4972646796625
0,50,0,50,0,1,50.272354616608
10,50,75,50,1,1,39.8463365199301
75,100,100,0,0,1,39.3363796836558
75,15,50,50,0,1,39.9864364492807
0,95,80,0,0,1,45.1924357131729
50,0,0,0,0,0,50.241180618084
100,0,60,50,1,0,41.5758664250374
100,80,50,50,0,0,50.557217299605
90,0,100,100,1,0,48.9781623225973
0,0,0,100,0,0,51.48186402305
75,0,100,90,0,0,53.2802329954695
100,100,100,50,1,0,47.6961210792945
100,100,100,99,0,1,45.5421828625535
0,0,99,99,1,0,43.6647112856641
99,100,100,100,0,0,40.203342522465
100,100,90,90,0,0,39.8013698565774
10,30,5,0,0,0,51.5842330804245
90,99,90,100,1,0,48.6181546070474
99,100,99,0,1,0,49.9351577068883
75,100,100,0,0,0,51.299046349114
90,100,75,0,0,1,48.9195146380761
100,100,100,75,0,0,49.0024944380065
75,50,99,75,0,0,55.609627877193
99,90,95,35,0,0,49.7850675125148
75,100,100,100,1,0,43.2230346306964
85,0,60,75,1,0,49.5951974766973
0,95,99,99,0,0,45.8581843153444
65,60,100,100,1,0,50.476140021223
80,90,80,85,0,0,46.3386254126427
75,75,0,100,0,0,48.5076219715911
100,60,75,100,0,0,55.5792104910805
20,85,50,15,0,0,48.503485820552
40,70,45,35,0,0,51.507113024547
100,100,100,100,0,0,47.4894768454069
100,0,100,100,0,0,47.5923463834399
90,95,80,90,1,0,37.8189170686306
99,10,0,50,0,0,49.2466012421581
1,99,100,98,1,0,51.398756133455
80,100,70,50,0,0,49.1268008579692
5,87,100,100,1,1,52.914694786769
50,25,0,100,1,1,54.7860062417025
2,0,0,10,1,1,45.6463961625392
0,0,100,100,0,1,33.0215238021539
30,40,5,5,0,0,41.0030321981516
60,90,50,0,1,0,49.9949281808435
90,80,50,75,0,1,47.9570500844022
100,100,0,50,1,1,43.5818137172554
50,75,50,50,0,1,49.135412972644
